artist_id,genre
0tC995Rfn9k2l7nqgCZsV7,hindi indie
0tC995Rfn9k2l7nqgCZsV7,indian indie
0tC995Rfn9k2l7nqgCZsV7,indian singer-songwriter
5MX2l6ewjOaeWn1lYNhzlO,adult standards
5MX2l6ewjOaeWn1lYNhzlO,brill building pop
5MX2l6ewjOaeWn1lYNhzlO,doo-wop
5MX2l6ewjOaeWn1lYNhzlO,rock-and-roll
5MX2l6ewjOaeWn1lYNhzlO,rockabilly
09L3cUdx0hq6qn5bKuJJ4I,easy listening
09L3cUdx0hq6qn5bKuJJ4I,lounge
7BFr36uI1dzJyo6tpa5Ued,chicago soul
7BFr36uI1dzJyo6tpa5Ued,classic soul
7BFr36uI1dzJyo6tpa5Ued,disco
7BFr36uI1dzJyo6tpa5Ued,funk
7BFr36uI1dzJyo6tpa5Ued,quiet storm
7BFr36uI1dzJyo6tpa5Ued,soul
7BFr36uI1dzJyo6tpa5Ued,southern soul
6iygtKnPG7TRvDaTYcLOd6,doo-wop
7jM2XoJBKhdL8oNnDr4re9,classic rock
7jM2XoJBKhdL8oNnDr4re9,country rock
7jM2XoJBKhdL8oNnDr4re9,soft rock
7jM2XoJBKhdL8oNnDr4re9,southern rock
59hLmB5DrdihCYtNeFeW1U,adult standards
59hLmB5DrdihCYtNeFeW1U,arkansas country
59hLmB5DrdihCYtNeFeW1U,classic country pop
59hLmB5DrdihCYtNeFeW1U,folk rock
59hLmB5DrdihCYtNeFeW1U,mellow gold
59hLmB5DrdihCYtNeFeW1U,nashville sound
59hLmB5DrdihCYtNeFeW1U,singer-songwriter
59hLmB5DrdihCYtNeFeW1U,soft rock
2sG4zTOLvjKG1PSoOyf5Ej,acoustic pop
2sG4zTOLvjKG1PSoOyf5Ej,ectofolk
2sG4zTOLvjKG1PSoOyf5Ej,folk
2sG4zTOLvjKG1PSoOyf5Ej,indie folk
2sG4zTOLvjKG1PSoOyf5Ej,lilith
2sG4zTOLvjKG1PSoOyf5Ej,modern folk rock
2sG4zTOLvjKG1PSoOyf5Ej,new americana
2kuNswDC82PL9xRbfaZJaS,bubblegum pop
2kuNswDC82PL9xRbfaZJaS,classic garage rock
2kuNswDC82PL9xRbfaZJaS,country rock
2kuNswDC82PL9xRbfaZJaS,folk rock
2kuNswDC82PL9xRbfaZJaS,mellow gold
2kuNswDC82PL9xRbfaZJaS,singer-songwriter
2kuNswDC82PL9xRbfaZJaS,soft rock
2kuNswDC82PL9xRbfaZJaS,sunshine pop
2d6JU9LvNhZR7AAtu4x2rS,disco
1sldhz8tzC100cRAdfnMht,soft rock
0DW7boyjvbaSP3OJ72sXgC,art rock
0DW7boyjvbaSP3OJ72sXgC,folk rock
0DW7boyjvbaSP3OJ72sXgC,mellow gold
0DW7boyjvbaSP3OJ72sXgC,progressive rock
0DW7boyjvbaSP3OJ72sXgC,singer-songwriter
0DW7boyjvbaSP3OJ72sXgC,soft rock
0DW7boyjvbaSP3OJ72sXgC,symphonic rock
3bTAaMx9nf237AkBnGw3vL,beatlesque
3bTAaMx9nf237AkBnGw3vL,glam rock
2CLVPk9FcywjClBcTvWPkT,album rock
2CLVPk9FcywjClBcTvWPkT,classic canadian rock
2CLVPk9FcywjClBcTvWPkT,classic rock
2CLVPk9FcywjClBcTvWPkT,glam metal
2CLVPk9FcywjClBcTvWPkT,hard rock
2CLVPk9FcywjClBcTvWPkT,mellow gold
2CLVPk9FcywjClBcTvWPkT,soft rock
4qKpLkR911SUlnd4HAtF79,indie folk
4qKpLkR911SUlnd4HAtF79,new americana
4qKpLkR911SUlnd4HAtF79,stomp and holler
4NOA8osMRoNN1FZ5vrR4y2,new wave pop
4NOA8osMRoNN1FZ5vrR4y2,sophisti-pop
7gRH7pJQJaAvrwvi8STYEl,lexington ky indie
7gRH7pJQJaAvrwvi8STYEl,retro soul
0cA5Tg15TwARIRZeiNT1RO,classic rock
0cA5Tg15TwARIRZeiNT1RO,folk rock
0cA5Tg15TwARIRZeiNT1RO,mellow gold
0cA5Tg15TwARIRZeiNT1RO,singer-songwriter
0cA5Tg15TwARIRZeiNT1RO,soft rock
0cA5Tg15TwARIRZeiNT1RO,yacht rock
7CCn4PFRRRZF127jtCBAUe,bubblegum pop
7CCn4PFRRRZF127jtCBAUe,classic rock
7CCn4PFRRRZF127jtCBAUe,country rock
7CCn4PFRRRZF127jtCBAUe,folk
7CCn4PFRRRZF127jtCBAUe,folk rock
7CCn4PFRRRZF127jtCBAUe,mellow gold
7CCn4PFRRRZF127jtCBAUe,psychedelic rock
7CCn4PFRRRZF127jtCBAUe,rock-and-roll
7CCn4PFRRRZF127jtCBAUe,soft rock
7zfhej6FnVXN9LIXs6dcoK,album rock
7zfhej6FnVXN9LIXs6dcoK,new wave
7zfhej6FnVXN9LIXs6dcoK,synthpop
7zfhej6FnVXN9LIXs6dcoK,zolo
0hUEiberyRotUdOWeIuQ4z,binaural
1poC0V8QpqJPeO3ogJw0zw,background music
1uZSxpdYTTWRiVQ0vrVa4w,canadian house
4Uc8Dsxct0oMqx0P6i60ea,bedroom pop
4Uc8Dsxct0oMqx0P6i60ea,pop
4Uc8Dsxct0oMqx0P6i60ea,pov: indie
6S03l2FptTA5eeHeXo115b,sleep
4C3uGP8vRDzxrhJxZiOjTe,new wave pop
4C3uGP8vRDzxrhJxZiOjTe,soft rock
6KHAX77UjY8HXrbGJjZNtI,528hz
7kjSuFGKhLm8b5qXoMhRkJ,afrobeats
1ZIKR3Tjxro7Zltjogbrkr,healing hz
436sYg6CZhNefQJogaXeK0,classical
436sYg6CZhNefQJogaXeK0,french romanticism
436sYg6CZhNefQJogaXeK0,late romantic era
4g3KE7YbVpqmgxg2zhxzXb,binaural
4g3KE7YbVpqmgxg2zhxzXb,sleep
62TD7509VQIxUe4WpwO0s3,baroque
62TD7509VQIxUe4WpwO0s3,classical
62TD7509VQIxUe4WpwO0s3,german baroque
6FN6ymYKo21ZEKnL1wNa7w,sleep
0AVjqSe7ExlC8YpGYMXVfn,binaural
0AVjqSe7ExlC8YpGYMXVfn,sleep
4ZZFTeqpq5hugMfAdDh4oZ,sleep
459INk8vcC0ebEef82WjIK,classical
459INk8vcC0ebEef82WjIK,early avant garde
459INk8vcC0ebEef82WjIK,early modern classical
459INk8vcC0ebEef82WjIK,impressionism
459INk8vcC0ebEef82WjIK,post-romantic era
3hcHU2Pwf2YPgQXqdEi83C,sleep
3aBkeBhwadnWMWoVJ2CxJC,neo mellow
3aBkeBhwadnWMWoVJ2CxJC,pop rock
3aBkeBhwadnWMWoVJ2CxJC,post-grunge
2tIP7SsRs7vjIcLrU85W8J,australian hip hop
4fXkvh05wFhuH77MfD4m9o,retro soul
4PULA4EFzYTrxYvOVlwpiQ,desi hip hop
4PULA4EFzYTrxYvOVlwpiQ,pakistani hip hop
4PULA4EFzYTrxYvOVlwpiQ,punjabi hip hop
4PULA4EFzYTrxYvOVlwpiQ,punjabi pop
5me0Irg2ANcsgc93uaYrpb,east coast hip hop
5me0Irg2ANcsgc93uaYrpb,gangster rap
5me0Irg2ANcsgc93uaYrpb,hardcore hip hop
5me0Irg2ANcsgc93uaYrpb,hip hop
5me0Irg2ANcsgc93uaYrpb,rap
7kZBQcHbD4IKKEJIMnrRWC,boston folk
7kZBQcHbD4IKKEJIMnrRWC,folk-pop
7kZBQcHbD4IKKEJIMnrRWC,new england americana
2VSHKHBTiXWplO8lxcnUC9,alt z
2VSHKHBTiXWplO8lxcnUC9,modern alternative pop
60rNO7ymhlxcYxrdkDYq1k,modern folk rock
60rNO7ymhlxcYxrdkDYq1k,new americana
5v8jlSmAQfrkTjAlpUfWtu,adult standards
5v8jlSmAQfrkTjAlpUfWtu,easy listening
1UyzP6admqk7jIIgedlD4B,sleep
1mBydYMVBECdDmMfE2sEUO,filmi
1mBydYMVBECdDmMfE2sEUO,gujarati pop
1mBydYMVBECdDmMfE2sEUO,modern bollywood
3iAhNz3e31lBuXYOsqGsf3,grime
3iAhNz3e31lBuXYOsqGsf3,uk hip hop
3bWIy9AUrQdiNeS62Bp3OP,pakistani pop
4tfyTbsNNN5xfxKDwG4VfP,britpop
4tfyTbsNNN5xfxKDwG4VfP,c86
4tfyTbsNNN5xfxKDwG4VfP,dream pop
4tfyTbsNNN5xfxKDwG4VfP,uk post-punk
5RNFFojXkPRmlJZIwXeKQC,glam rock
5RNFFojXkPRmlJZIwXeKQC,melancholia
5RNFFojXkPRmlJZIwXeKQC,new romantic
5RNFFojXkPRmlJZIwXeKQC,new wave
5RNFFojXkPRmlJZIwXeKQC,new wave pop
5RNFFojXkPRmlJZIwXeKQC,solo wave
5RNFFojXkPRmlJZIwXeKQC,sophisti-pop
2i1IdHG5w0wiSmJGoqAGlj,classic soul
2i1IdHG5w0wiSmJGoqAGlj,disco
2i1IdHG5w0wiSmJGoqAGlj,funk
2i1IdHG5w0wiSmJGoqAGlj,motown
2i1IdHG5w0wiSmJGoqAGlj,quiet storm
2i1IdHG5w0wiSmJGoqAGlj,soul
3YcBF2ttyueytpXtEzn1Za,alternative metal
3YcBF2ttyueytpXtEzn1Za,alternative rock
3YcBF2ttyueytpXtEzn1Za,funk metal
3YcBF2ttyueytpXtEzn1Za,funk rock
3YcBF2ttyueytpXtEzn1Za,modern rock
3YcBF2ttyueytpXtEzn1Za,nu metal
3YcBF2ttyueytpXtEzn1Za,post-grunge
3YcBF2ttyueytpXtEzn1Za,rock
0mpVqJaKwg11LdSRrvI0PL,classic soul
0mpVqJaKwg11LdSRrvI0PL,philly soul
0mpVqJaKwg11LdSRrvI0PL,southern soul
1G1mX30GpUJqOr1QU2eBSs,new romantic
1G1mX30GpUJqOr1QU2eBSs,new wave
1G1mX30GpUJqOr1QU2eBSs,new wave pop
1G1mX30GpUJqOr1QU2eBSs,synthpop
2sSGPbdZJkaSE2AbcGOACx,bedroom pop
2sSGPbdZJkaSE2AbcGOACx,la indie
1yjAx9cww4f1QuAaN3dUI2,french synthpop
1yjAx9cww4f1QuAaN3dUI2,italo disco
2ZGlJUO9hdjZEvl710OpVX,rare groove
1LAdnp9wIdKClX7Cool0GD,pakistani hip hop
1LAdnp9wIdKClX7Cool0GD,urdu hip hop
7sjttK1WcZeyLPn3IsQ62L,britpop
3cqIsBnzV3BabbPWKz8Txf,glam rock
7JFinw4LobpCUjapyKvsjo,uk contemporary r&b
1dVygo6tRFXC8CSWURQJq2,filmi
1dVygo6tRFXC8CSWURQJq2,modern bollywood
5Vn3nku07sgnvFCS5Lw4wX,classic pakistani pop
5Vn3nku07sgnvFCS5Lw4wX,pakistani pop
5Vn3nku07sgnvFCS5Lw4wX,sufi
61if35zz1W11GejEkxTLEQ,filmi
61if35zz1W11GejEkxTLEQ,modern bollywood
7w4cOzDZ5rfomlKHfunmbV,bhangra
7w4cOzDZ5rfomlKHfunmbV,classic bhangra
7w4cOzDZ5rfomlKHfunmbV,punjabi pop
3Bd1cgCjtCI32PYvDC3ynO,metropopolis
3Bd1cgCjtCI32PYvDC3ynO,nottingham indie
3atMq790wQ7IqjeSO0HFeP,pakistani indie
3atMq790wQ7IqjeSO0HFeP,pakistani rock
3eDT9fwXKuHWFvgZaaYC5v,filmi
3eDT9fwXKuHWFvgZaaYC5v,modern bollywood
4kI8Ie27vjvonwaB2ePh8T,indie rock
4kI8Ie27vjvonwaB2ePh8T,indietronica
4kI8Ie27vjvonwaB2ePh8T,modern alternative rock
4kI8Ie27vjvonwaB2ePh8T,modern rock
6XItHNeKXecnFpkJHOn5JL,chicago soul
6XItHNeKXecnFpkJHOn5JL,memphis soul
6XItHNeKXecnFpkJHOn5JL,southern soul
3JaAGmSTpJK35DqWrDUzBz,album rock
3JaAGmSTpJK35DqWrDUzBz,glam rock
3JaAGmSTpJK35DqWrDUzBz,hard rock
3NegWDGp038A3FIi3gSYzl,classic pakistani pop
3NegWDGp038A3FIi3gSYzl,indian indie
3NegWDGp038A3FIi3gSYzl,pakistani pop
3NegWDGp038A3FIi3gSYzl,sufi
5VfqJBmXcf6ZqXoGij5qTE,contemporary r&b
5VfqJBmXcf6ZqXoGij5qTE,new jack swing
5VfqJBmXcf6ZqXoGij5qTE,r&b
5VfqJBmXcf6ZqXoGij5qTE,urban contemporary
5nri3hyKmKBGAfvjBi0mK0,organic electronic
7FDlvgcodNfC0IBdWevl4u,chamber pop
7FDlvgcodNfC0IBdWevl4u,indie folk
7FDlvgcodNfC0IBdWevl4u,irish singer-songwriter
7FDlvgcodNfC0IBdWevl4u,stomp and holler
5nPOO9iTcrs9k6yFffPxjH,downtempo
5nPOO9iTcrs9k6yFffPxjH,electronica
5nPOO9iTcrs9k6yFffPxjH,indietronica
5nPOO9iTcrs9k6yFffPxjH,neo-synthpop
5nPOO9iTcrs9k6yFffPxjH,trip hop
75VKfyoBlkmrJFDqo1o2VY,afrobeats
75VKfyoBlkmrJFDqo1o2VY,nigerian pop
3hVxqR4x3D6PaJWHICzhpt,indian indie
3hVxqR4x3D6PaJWHICzhpt,indian singer-songwriter
2nuKjZLgc7II6FO4Rxjt5e,house
2nuKjZLgc7II6FO4Rxjt5e,uk dance
43BxCL6t4c73BQnIJtry5v,deep groove house
43BxCL6t4c73BQnIJtry5v,house
43BxCL6t4c73BQnIJtry5v,pop dance
43BxCL6t4c73BQnIJtry5v,uk dance
4AKwRarlmsUlLjIwt38NLw,pop dance
0aTk31OGuuQKrwZJc1SryA,chill guitar
4jsMhXef3DBlwIfiVLEGDZ,focus
4iHNK0tOyZPYnBU7nGAgpQ,dance pop
4iHNK0tOyZPYnBU7nGAgpQ,pop
4iHNK0tOyZPYnBU7nGAgpQ,urban contemporary
6avpsZzjS5Yy9daHLBCYmn,classic soul
6avpsZzjS5Yy9daHLBCYmn,traditional funk
6avpsZzjS5Yy9daHLBCYmn,traditional soul
1yLIaxyVkZnLMXhfRSYEjV,focus
1HwM5zlC5qNWhJtM00yXzG,detroit hip hop
1HwM5zlC5qNWhJtM00yXzG,east coast hip hop
1HwM5zlC5qNWhJtM00yXzG,gangster rap
1HwM5zlC5qNWhJtM00yXzG,hardcore hip hop
1HwM5zlC5qNWhJtM00yXzG,hip hop
1HwM5zlC5qNWhJtM00yXzG,rap
4OBJLual30L7gRl5UkeRcT,atl hip hop
4OBJLual30L7gRl5UkeRcT,dirty south rap
4OBJLual30L7gRl5UkeRcT,gangster rap
4OBJLual30L7gRl5UkeRcT,hip hop
4OBJLual30L7gRl5UkeRcT,pop rap
4OBJLual30L7gRl5UkeRcT,rap
4OBJLual30L7gRl5UkeRcT,southern hip hop
4OBJLual30L7gRl5UkeRcT,trap
3q7HBObVc0L8jNeTe5Gofh,east coast hip hop
3q7HBObVc0L8jNeTe5Gofh,gangster rap
3q7HBObVc0L8jNeTe5Gofh,hip hop
3q7HBObVc0L8jNeTe5Gofh,pop rap
3q7HBObVc0L8jNeTe5Gofh,queens hip hop
3q7HBObVc0L8jNeTe5Gofh,rap
5RGAUCWFZyymaMSAZJeice,compositional ambient
5RGAUCWFZyymaMSAZJeice,soundtrack
6SJnjpekgnONgNtxKeMP8m,brostep
6SJnjpekgnONgNtxKeMP8m,dubstep
6SJnjpekgnONgNtxKeMP8m,filthstep
1l77H77LuXtybJS9PaSQ53,gaming edm
4D75GcNG95ebPtNvoNVXhz,big room
4D75GcNG95ebPtNvoNVXhz,dance pop
4D75GcNG95ebPtNvoNVXhz,dutch house
4D75GcNG95ebPtNvoNVXhz,edm
4D75GcNG95ebPtNvoNVXhz,electro house
4D75GcNG95ebPtNvoNVXhz,pop dance
6udTdS28zyiBpZk8LBIRPF,gaming edm
6x7bUJClyCWf3C6bhbDn02,deep pop edm
6x7bUJClyCWf3C6bhbDn02,gaming edm
0M3cZtjQZ8fz3Hbw1A4CwF,bass trap
0M3cZtjQZ8fz3Hbw1A4CwF,gaming edm
0M3cZtjQZ8fz3Hbw1A4CwF,melodic dubstep
0M3cZtjQZ8fz3Hbw1A4CwF,pop edm
0M3cZtjQZ8fz3Hbw1A4CwF,traprun
3eXSznGfQxOSL8TGWUiV08,canadian hip hop
5lXfVoQxVgC5fpjkVqvNYn,australian pop
07QEuhtrNmmZ0zEcqE9SF6,indietronica
07QEuhtrNmmZ0zEcqE9SF6,pop
6JHtbv6BHvg4qzYzzqYlsO,gaming edm
40ELTAg7Kg6vbWnlyx2n9R,indie anthem-folk
40ELTAg7Kg6vbWnlyx2n9R,neo-singer-songwriter
40ELTAg7Kg6vbWnlyx2n9R,oxford indie
6cK3NBO6uP7hh0oyuVELFl,cali rap
6cK3NBO6uP7hh0oyuVELFl,trap queen
0NIIxcxNHmOoyBx03SfTCD,alternative r&b
0NIIxcxNHmOoyBx03SfTCD,dance pop
0NIIxcxNHmOoyBx03SfTCD,metropopolis
0NIIxcxNHmOoyBx03SfTCD,pop
0NIIxcxNHmOoyBx03SfTCD,r&b
4wYk01oPJNfaEssVFL46oQ,indie poptimism
4wYk01oPJNfaEssVFL46oQ,modern alternative rock
4wYk01oPJNfaEssVFL46oQ,modern rock
0WgwTXh66Tz9hSU7LjZsww,video game music
4l1cKWYW591xnwEGxpUg3J,alternative dance
4l1cKWYW591xnwEGxpUg3J,electropop
4l1cKWYW591xnwEGxpUg3J,indietronica
4l1cKWYW591xnwEGxpUg3J,neo-synthpop
4l1cKWYW591xnwEGxpUg3J,shimmer pop
4l1cKWYW591xnwEGxpUg3J,swedish electropop
4l1cKWYW591xnwEGxpUg3J,swedish indie pop
4l1cKWYW591xnwEGxpUg3J,swedish synthpop
6Xa4nbrSTfbioA4lLShbjh,hopebeat
6Xa4nbrSTfbioA4lLShbjh,indie poptimism
6Xa4nbrSTfbioA4lLShbjh,indie rockism
6Xa4nbrSTfbioA4lLShbjh,modern alternative rock
6Xa4nbrSTfbioA4lLShbjh,modern rock
6Xa4nbrSTfbioA4lLShbjh,swedish alternative rock
4j56EQDQu5XnL7R3E9iFJT,indietronica
4j56EQDQu5XnL7R3E9iFJT,modern alternative rock
4j56EQDQu5XnL7R3E9iFJT,modern rock
4j56EQDQu5XnL7R3E9iFJT,pov: indie
4j56EQDQu5XnL7R3E9iFJT,stomp and holler
6S0dmVVn4udvppDhZIWxCr,dance pop
6S0dmVVn4udvppDhZIWxCr,miami hip hop
6S0dmVVn4udvppDhZIWxCr,pop
0NWbwDZY1VkRqFafuQm6wk,atl hip hop
0NWbwDZY1VkRqFafuQm6wk,rap
0NWbwDZY1VkRqFafuQm6wk,southern hip hop
0NWbwDZY1VkRqFafuQm6wk,trap
1UfzhwcOR4yfX7yHTPfC9m,indietronica
1UfzhwcOR4yfX7yHTPfC9m,modern alternative rock
1UfzhwcOR4yfX7yHTPfC9m,modern rock
1UfzhwcOR4yfX7yHTPfC9m,rochester ny indie
1UfzhwcOR4yfX7yHTPfC9m,shimmer pop
3MhnTc9AODdRGMrtntEqIz,soundtrack
3MhnTc9AODdRGMrtntEqIz,video game music
6TdfKQvrdHZdr4DIzjuWOr,acoustic pop
6TdfKQvrdHZdr4DIzjuWOr,indie anthem-folk
6TdfKQvrdHZdr4DIzjuWOr,indiecoustica
6TdfKQvrdHZdr4DIzjuWOr,modern indie folk
3utZ2yeQk0Z3BCOBWP7Vlu,german hip hop
3DFoVPonoAAt4EZ1FEI8ue,indietronica
3DFoVPonoAAt4EZ1FEI8ue,la indie
3DFoVPonoAAt4EZ1FEI8ue,modern alternative rock
3DFoVPonoAAt4EZ1FEI8ue,modern rock
3DFoVPonoAAt4EZ1FEI8ue,shimmer pop
2wX6xSig4Rig5kZU6ePlWe,big room
2wX6xSig4Rig5kZU6ePlWe,dutch house
2wX6xSig4Rig5kZU6ePlWe,edm
2wX6xSig4Rig5kZU6ePlWe,electro house
2wX6xSig4Rig5kZU6ePlWe,indian edm
2wX6xSig4Rig5kZU6ePlWe,pop dance
2wX6xSig4Rig5kZU6ePlWe,progressive electro house
2wX6xSig4Rig5kZU6ePlWe,slap house
5SEW04tNMMrOz7UFQJA6vz,british soundtrack
5SEW04tNMMrOz7UFQJA6vz,soundtrack
4gIRkExQ9L5kAPKiqYJk4R,houston rap
4gIRkExQ9L5kAPKiqYJk4R,viral trap
0aLbfu2yo1hLo6J0SNBSPp,punjabi pop
71jzN72g8qWMCMkWC5p1Z0,french soundtrack
71jzN72g8qWMCMkWC5p1Z0,orchestral soundtrack
71jzN72g8qWMCMkWC5p1Z0,soundtrack
7M3xY5iHSzEtoL3FpqOD75,punjabi pop
2VXRxdCCHHajU61ohOXnO1,gaming edm
2gXOOKY8mmJG6iwHrTq9gp,classic pakistani pop
2gXOOKY8mmJG6iwHrTq9gp,modern bollywood
7hJcb9fa4alzcOq3EaNPoG,g funk
7hJcb9fa4alzcOq3EaNPoG,gangster rap
7hJcb9fa4alzcOq3EaNPoG,hip hop
7hJcb9fa4alzcOq3EaNPoG,pop rap
7hJcb9fa4alzcOq3EaNPoG,rap
7hJcb9fa4alzcOq3EaNPoG,west coast rap
4O15NlyKLIASxsJ0PrXPfz,hip hop
4O15NlyKLIASxsJ0PrXPfz,melodic rap
4O15NlyKLIASxsJ0PrXPfz,philly rap
4O15NlyKLIASxsJ0PrXPfz,rage rap
4O15NlyKLIASxsJ0PrXPfz,rap
4O15NlyKLIASxsJ0PrXPfz,trap
23GxUJouzAtwXH0YERQGVW,italian baroque
6SGvRyZuaSuWmP6IWUKpGf,panamanian pop
08ewVs9B2qQZ2Gy3xfTFyo,baroque
08ewVs9B2qQZ2Gy3xfTFyo,classical
08ewVs9B2qQZ2Gy3xfTFyo,early music
08ewVs9B2qQZ2Gy3xfTFyo,galante era
08ewVs9B2qQZ2Gy3xfTFyo,italian baroque
6ywXRaHY7m2DJ0dd7CsLAB,afroswing
6ywXRaHY7m2DJ0dd7CsLAB,london rap
6ywXRaHY7m2DJ0dd7CsLAB,uk hip hop
364ovD0MRp9ezaNTkRoLeA,piano rock
364ovD0MRp9ezaNTkRoLeA,viral pop
19OAtq7pNHnBRKJORFeahx,australian indie
19OAtq7pNHnBRKJORFeahx,folktronica
19OAtq7pNHnBRKJORFeahx,indie anthem-folk
19OAtq7pNHnBRKJORFeahx,indie folk
19OAtq7pNHnBRKJORFeahx,modern indie folk
3CQIn7N5CuRDP8wEI7FiDA,east coast hip hop
3CQIn7N5CuRDP8wEI7FiDA,golden age hip hop
3CQIn7N5CuRDP8wEI7FiDA,hip hop
3CQIn7N5CuRDP8wEI7FiDA,old school hip hop
3CQIn7N5CuRDP8wEI7FiDA,queens hip hop
3CQIn7N5CuRDP8wEI7FiDA,rap
0BNG5EOWoNlIE1Q1c4L0Kh,beatlesque
0BNG5EOWoNlIE1Q1c4L0Kh,british alternative rock
3Fl1V19tmjt57oBdxXKAjJ,cali rap
3Fl1V19tmjt57oBdxXKAjJ,rap
3Fl1V19tmjt57oBdxXKAjJ,trap
5cVLuEqb7aOHuzwssXHzWI,classic garage rock
5cVLuEqb7aOHuzwssXHzWI,detroit rock
5cVLuEqb7aOHuzwssXHzWI,proto-metal
5cVLuEqb7aOHuzwssXHzWI,protopunk
5cVLuEqb7aOHuzwssXHzWI,psychedelic rock
4MVyzYMgTwdP7Z49wAZHx0,album rock
4MVyzYMgTwdP7Z49wAZHx0,classic rock
4MVyzYMgTwdP7Z49wAZHx0,hard rock
4MVyzYMgTwdP7Z49wAZHx0,rock
4MVyzYMgTwdP7Z49wAZHx0,southern rock
17vIaBTHJOVxnU4v7t1DiY,bubblegum pop
17vIaBTHJOVxnU4v7t1DiY,classic garage rock
17vIaBTHJOVxnU4v7t1DiY,merseybeat
0KyCXNSa7ZMb5LydfKbLG3,album rock
0KyCXNSa7ZMb5LydfKbLG3,classic rock
0KyCXNSa7ZMb5LydfKbLG3,glam metal
0KyCXNSa7ZMb5LydfKbLG3,hard rock
2UQwwYBLBvtpGHTMYzTgHi,british invasion
4QTVePrFu1xuGM9K0kNXkk,new romantic
4QTVePrFu1xuGM9K0kNXkk,new wave
4QTVePrFu1xuGM9K0kNXkk,new wave pop
7xkAwz0bQTGDSbkofyQt3U,new romantic
7xkAwz0bQTGDSbkofyQt3U,new wave pop
7xkAwz0bQTGDSbkofyQt3U,soft rock
0q27BsP1o3MkfCQwZj8yPC,classic garage rock
0q27BsP1o3MkfCQwZj8yPC,freakbeat
0yNLKJebCb8Aueb54LYya3,alternative rock
0yNLKJebCb8Aueb54LYya3,dance rock
0yNLKJebCb8Aueb54LYya3,madchester
0yNLKJebCb8Aueb54LYya3,new romantic
0yNLKJebCb8Aueb54LYya3,new wave
0yNLKJebCb8Aueb54LYya3,permanent wave
0yNLKJebCb8Aueb54LYya3,post-punk
0yNLKJebCb8Aueb54LYya3,synthpop
0yNLKJebCb8Aueb54LYya3,uk post-punk
40oYPr305MsT2lsiXr9fX9,new romantic
40oYPr305MsT2lsiXr9fX9,new wave
40oYPr305MsT2lsiXr9fX9,new wave pop
0gxyHStUsqpMadRV0Di1Qt,new romantic
0gxyHStUsqpMadRV0Di1Qt,new wave pop
0gxyHStUsqpMadRV0Di1Qt,soft rock
0gxyHStUsqpMadRV0Di1Qt,sophisti-pop
0gxyHStUsqpMadRV0Di1Qt,synthpop
55qiaow2sDYtjqu1mwRua6,boy band
4hKkEHkaqCsyxNxXEsszVH,hollywood
4apX9tIeHb85yPyy4F6FJG,disco
4apX9tIeHb85yPyy4F6FJG,funk rock
5SMVzTJyKFJ7TUb46DglcH,afrofuturism
5SMVzTJyKFJ7TUb46DglcH,classic soul
5SMVzTJyKFJ7TUb46DglcH,funk
5SMVzTJyKFJ7TUb46DglcH,funk rock
5SMVzTJyKFJ7TUb46DglcH,p funk
5SMVzTJyKFJ7TUb46DglcH,soul
13ZEDW6vyBF12HYcZRr4EV,kentucky indie
13ZEDW6vyBF12HYcZRr4EV,kentucky roots
13ZEDW6vyBF12HYcZRr4EV,outlaw country
3BiFZY6zbND5L3MEM6niE6,chillhop
3BiFZY6zbND5L3MEM6niE6,jazz boom bap
7185Q95lPFld0aoPqO6e0U,chillhop
7Iew8GtdYcaznLxIJpJxeS,deep new americana
7Iew8GtdYcaznLxIJpJxeS,new england americana
7Iew8GtdYcaznLxIJpJxeS,one-person band
7Iew8GtdYcaznLxIJpJxeS,western mass indie
3zE5jV6Uw9hhdWCXM8hS3j,mississippi indie
586u2f7H540oCefUIazflT,big band
586u2f7H540oCefUIazflT,man's orchestra
1aTDTChWWyiJH3SEnYrdVp,acoustic blues
1aTDTChWWyiJH3SEnYrdVp,blues
1aTDTChWWyiJH3SEnYrdVp,country blues
1aTDTChWWyiJH3SEnYrdVp,folk
1aTDTChWWyiJH3SEnYrdVp,harmonica blues
1aTDTChWWyiJH3SEnYrdVp,jazz blues
1aTDTChWWyiJH3SEnYrdVp,modern blues
1aTDTChWWyiJH3SEnYrdVp,traditional blues
1n5S81eeVtaFs2vvo7p234,canadian folk
1n5S81eeVtaFs2vvo7p234,manitoba indie
5aygfDCEaX5KTZOxSCpT9o,blues
5aygfDCEaX5KTZOxSCpT9o,blues rock
5aygfDCEaX5KTZOxSCpT9o,electric blues
5aygfDCEaX5KTZOxSCpT9o,memphis soul
5aygfDCEaX5KTZOxSCpT9o,soul blues
5aygfDCEaX5KTZOxSCpT9o,traditional blues
3x8RBu8okCCBLi5vnY4UyV,electric blues
3x8RBu8okCCBLi5vnY4UyV,modern blues
3x8RBu8okCCBLi5vnY4UyV,modern blues rock
4NPMwh3kDwi6uVCNtmeUvU,british country
4NPMwh3kDwi6uVCNtmeUvU,modern blues
4NPMwh3kDwi6uVCNtmeUvU,uk americana
6oV3BNm1Gj2GGgpYknc5TN,disco
4VaFWblR1Rv24L8kAfhtxm,post-disco
70sHURBVOq2rwWkmBpDxYa,jump blues
7sF6m3PpW6G6m6J2gzzmzM,musical advocacy
7B2edU3Q7btJoNsoHCNohM,british folk
